x,y,class
-12.23566025901358,-0.5522470326205337,0
-12.236578233341973,-0.5522160389438248,0
-12.236403253228733,-0.5522219468182528,0
-12.23611140456867,-0.5522318005393627,0
-12.235581987796063,-0.5522496753009842,0
-12.236068549331137,-0.5522332474658574,0
-12.23569674249454,-0.5522458008244158,0
-12.235660974662714,-0.5522470084579869,0
-12.236224194704294,-0.5522279923925643,0
52.759600706319894,-0.9900874977480366,0
-12.23530403437668,-0.5522590598754261,0
-12.235913281635508,-0.5522384897875792,0
-12.236044580629349,-0.5522340567239941,0
-12.236470666942955,-0.5522196707209812,0
-12.236256980338172,-0.5522268854472984,0
52.75910066610474,-0.9900706148306279,0
-12.235682855497213,-0.5522462696927624,0
-12.236297219146492,-0.5522255268596148,0
-12.236633455360865,-0.5522141744762161,0
-12.236427645933249,-0.5522211232444613,0
-12.236183839235967,-0.5522293549190533,0
52.75942489993081,-0.9900815619759594,0
-12.235544693103833,-0.5522509344861246,0
-12.236355057594592,-0.5522235740531951,0
-12.236411093394539,-0.5522216821097997,0
-12.235875484362404,-0.5522397659414178,0
-12.2368364825871,-0.5522073196437678,0
52.75939891567694,-0.9900806846664976,0
-12.235393445585403,-0.5522560410741241,0
-12.236245805207426,-0.5522272627545705,0
-12.23610634660424,-0.5522319713120186,0
-12.236180031156142,-0.5522294834917065,0
52.759047017857895,-0.9900688034984724,0
-12.236102587636585,-0.552232098226492,0
-12.236460821345466,-0.5522200031390632,0
-12.236190263745005,-0.5522291380075887,0
-12.236166083137867,-0.5522299544203109,0
-12.23647612399957,-0.5522194864737276,0
52.7588432624349,-0.9900619240798306,0
-12.235363870013106,-0.5522570396376983,0
-12.236322225635504,-0.5522246825625446,0
-12.236195487481606,-0.5522289616379468,0
-12.236562390025131,-0.5522165738636202,0
-12.236620664576776,-0.5522146063329845,0
52.75950109443373,-0.9900841345400474,0
-12.23619336538992,-0.5522290332863816,0
-12.235839053633912,-0.552240995956448,0
-12.236278544516098,-0.5522261573733875,0
-12.236296193268045,-0.5522255614964711,0
-12.236069691869588,-0.5522332088901956,0
52.759180298605465,-0.9900733034722456,0
-12.23504072995409,-0.552267949854042,0
-12.236363333863945,-0.5522232946205262,0
-12.23595195111569,-0.5522371841853088,0
-12.236140158116562,-0.5522308297298965,0
-12.23604262430984,-0.5522341227754427,0
52.75902024099646,-0.9900678994281076,0
-12.235463923933198,-0.5522536615052639,0
-12.236123878696187,-0.5522313793739079,0
-12.236209374478932,-0.5522284927696003,0
-12.236398785039198,-0.5522220976782685,0
-12.236147681625805,-0.5522305757127569,0
52.7595039463453,-0.9900842308294776,0
-12.235901990915256,-0.5522388709975133,0
-12.236337255171284,-0.5522241751185359,0
-12.236599030064047,-0.5522153367816174,0
-12.236256863678165,-0.5522268893861041,0
-12.236763835822414,-0.5522097724251464,0
-12.235535478150066,-0.5522512456117074,0
-12.236403253228733,-0.5522219468182529,0
-12.236210034588636,-0.5522284704822379,0
-12.236264869616154,-0.5522266190806653,0
-12.23618105703458,-0.5522294488548504,0
52.759291033097,-0.9900770422140872,0
-12.235776310892744,-0.5522431143470997,0
-12.236320585972571,-0.5522247379226795,0
-12.236979607507527,-0.5522024873000131,0
-12.236601765940227,-0.5522152444099038,0
-12.236404785545512,-0.5522218950824586,0
52.75922341033318,-0.9900747590586492,0
-12.235544419718687,-0.5522509437164598,0
-12.236271683903524,-0.5522263890090681,0
-12.236912077133296,-0.5522047673360901,0
-12.236700279300187,-0.5522119182915846,0
-12.236148658392072,-0.5522305427340806,0
52.75947854817767,-0.9900833733081156,0
-12.235726379891474,-0.5522448001734492,0
-12.236679965006855,-0.5522126041654924,0
-12.236444704910294,-0.5522205472801855,0
-12.236200238103313,-0.5522288012421398,0
-12.236227023230883,-0.5522278968926837,0
52.759467425572296,-0.9900829977742638,0
-12.235852774592251,-0.5522405326940956,0
-12.236367531722104,-0.5522231528877402,0
-12.236539339855636,-0.5522173521092416,0
-12.235874777927494,-0.5522397897928636,0
-12.23623584294993,-0.5522275991114582,0
52.758917777198725,-0.9900644399306872,0
-12.235482848395428,-0.5522530225563888,0
-12.23628709111682,-0.5522258688134883,0
-12.236297335806498,-0.5522255229208095,0
-12.236557648717275,-0.5522167339449628,0
52.759394161242476,-0.9900805241419603,0
-12.235292261227686,-0.5522594573736589,0
-12.236388822781706,-0.5522224340351561,0
-12.236371883251627,-0.5522230059665302,0
-12.23643489632416,-0.5522208784486488,0
-12.235498224326658,-0.5522525034169895,0
-12.236797377003374,-0.5522086399702539,0
-12.236528624838025,-0.5522177138816591,0
-12.236619614688742,-0.5522146417804795,0
-12.236601376161895,-0.5522152575700361,0
52.75906276663794,-0.9900693352264112,0
-12.235848509453065,-0.5522406766984984,0
-12.235917525818872,-0.5522383464907098,0
-12.236753649558757,-0.5522101163451804,0
-12.236388822781706,-0.5522224340351561,0
-12.236369371381604,-0.552223090775097,0
52.75937234533681,-0.990079787568936,0
-12.235361436454422,-0.5522571218022303,0
-12.235901409383708,-0.5522388906318322,0
-12.235983643323287,-0.5522361141575247,0
-12.236554866515894,-0.55221682788076,0
-12.236054978990385,-0.5522337056428904,0
52.758947405971725,-0.9900654402904828,0
-12.235428182082407,-0.5522548682616338,0
-12.23637297946487,-0.5522229689549519,0
-12.236788074855573,-0.5522089540397794,0
-12.23659478588068,-0.5522154800784864,0
-12.236814589651782,-0.5522080588175534,0
52.759005379347954,-0.9900673976524972,0
-12.235498494658025,-0.5522524942897595,0
-12.235838936973904,-0.5522409998952534,0
-12.236224194704294,-0.5522279923925643,0
-12.236525569518307,-0.5522178170387829,0
-12.236223758600747,-0.5522280071167806,0
52.75911647714193,-0.9900711486605628,0
-12.235863126628079,-0.5522401831770755,0
-12.236278154737766,-0.5522261705335197,0
-12.236749841478936,-0.5522102449178338,0
-12.23644192270891,-0.5522206412159825,0
52.759087277674006,-0.9900701627954456,0
-12.235749409105171,-0.552244022635361,0
-12.236523883530165,-0.5522178739630015,0
-12.23665023190573,-0.5522136080477315,0
-12.236186234445976,-0.5522292740492921,0
-12.236655455642335,-0.5522134316780898,0
52.75941151150011,-0.9900811099407772,0
-12.235824776858248,-0.5522414779849273,0
-12.235854509959376,-0.5522404741026882,0
-12.236419215992534,-0.5522214078655551,0
-12.23618916753176,-0.5522291750191671,0
-12.236154978341926,-0.5522303293528604,0
52.759257665280856,-0.990075915612532,0
-12.23557708350299,-0.5522498408852158,0
-12.236495566085816,-0.5522188300482515,0
-12.236097410225186,-0.5522322730320502,0
-12.23641086938838,-0.5522216896729465,0
-12.236419215992534,-0.5522214078655551,0
52.75889375772487,-0.9900636289583268,0
-12.23537108232216,-0.5522567961276479,0
-12.236252395488641,-0.55222704024612,0
-12.23646506552883,-0.5522198598421939,0
-12.236299411572974,-0.5522254528364583,0
-12.23639263086153,-0.552222305462503,0
52.759016501953326,-0.9900677731863488,0
-12.235435993480214,-0.5522546045244783,0
-12.236508086538533,-0.5522184073187134,0
-12.236591533351364,-0.5522155898940216,0
-12.236115648752039,-0.5522316572424932,0
-12.2363156816795,-0.5522249035069117,0
52.759087277674006,-0.9900701627954456,0
-12.235687980742656,-0.5522460966484892,0
-12.236394706628012,-0.5522222353781521,0
-12.236605844351418,-0.5522151067100205,0
-12.236533139352755,-0.5522175614575596,0
-12.236498938062095,-0.5522187161998146,0
52.75919230834239,-0.9900737089584256,0
-12.235557507630697,-0.5522505018277261,0
-12.236431454013074,-0.5522209946718083,0
-12.236960272767437,-0.5522031401011482,0
-12.236304033433859,-0.552225296788018,0
-12.236586945714867,-0.5522157447869397,0
52.758999374479494,-0.9900671949094068,0
-12.235619793312507,-0.5522483988688243,0
-12.236538313977187,-0.5522173867460978,0
-12.236594079445775,-0.5522155039299323,0
-12.236335722854495,-0.5522242268543303,0
-12.236283378474367,-0.5522259941638783,0
52.7587502415035,-0.9900587834030312,0
-12.235695443230956,-0.5522458446916071,0
-12.236233060748544,-0.5522276930472549,0
-12.236925847470625,-0.5522043024065495,0
-12.236202197209785,-0.5522287350965945,0
52.75930757448461,-0.9900776007029286,0
-12.235597444121526,-0.5522491534472243,0
-12.23637705787606,-0.5522228312550684,0
-12.236826674000962,-0.5522076508122309,0
-12.236615652937555,-0.5522147755415574,0
-10.546415198752387,261.5006486742729,1
-12.235762810886786,-0.5522435701494103,0
-12.236425806273749,-0.5522211853571047,0
-12.236731532617286,-0.5522108630821128,0
-12.236488868458448,-0.5522190561810433,0
-12.236970081353574,-0.5522028089326848,0
52.75887525155726,-0.9900630041323828,0
-12.23588033927649,-0.5522396020243748,0
-12.236222828159685,-0.5522280385313728,0
-12.23595924783181,-0.5522369378254125,0
-12.236584823623184,-0.5522158164353744,0
-12.23650623477822,-0.5522184698399175,0
52.75878961418808,-0.9900601127476752,0
-12.23568766408609,-0.5522461073398027,0
-12.236609062656346,-0.5522149980500075,0
-12.236068383558962,-0.5522332530628434,0
-12.236278437169947,-0.5522261609977286,0
-12.236529377598133,-0.5522176884661296,0
52.759306781877044,-0.9900775739420256,0
-12.235976776869972,-0.5522363459904068,0
-12.236280936939151,-0.5522260765977227,0
-12.235080765008009,-0.5522665981457429,0
-12.235239628686085,-0.5522612344124368,0
-12.234433073246029,-0.5522884662399334,0
52.7600100536861,-0.9901013185919728,0
-12.234692810454169,-0.5522796967016038,0
-12.236357133361068,-0.5522235039688439,0
-12.236561020693564,-0.5522166200965253,0
-12.235816666361073,-0.5522417518206104,0
-12.236013527308815,-0.552235105180958,0
52.759234532938564,-0.9900751345925006,0
-12.235519913407938,-0.5522517711259518,0
-12.236696741551723,-0.5522120377370079,0
-12.236730236407475,-0.5522109068461992,0
-12.236645763716199,-0.5522137589077475,0
-12.236388116346795,-0.5522224578866023,0
52.759393797940035,-0.990080511875736,0
-12.235615752983177,-0.5522485352829452,0
-12.236657848065386,-0.5522133509024251,0
-12.23676851610932,-0.5522096144040614,0
-12.236215528656604,-0.5522282849853656,0
-12.236353101275089,-0.5522236401046439,0
52.75919831321086,-0.9900739117015156,0
-12.235789712407547,-0.552242661870157,0
-12.236692439134377,-0.5522121830000378,0
-12.236478353437402,-0.5522194112009522,0
-12.236559288380215,-0.5522166785848275,0
-12.236252665820006,-0.5522270311188895,0
52.75906276663794,-0.9900693352264112,0
-12.235489093407425,-0.5522528117053043,0
-12.236553180527752,-0.5522168848049783,0
-12.236340240156196,-0.5522240743361347,0
-12.236696081442025,-0.5522120600243702,0
-12.236480429203882,-0.5522193411166009,0
52.75925392623775,-0.9900757893707732,0
-12.235750339546234,-0.5522439912207686,0
-12.236652790100957,-0.552213521675081,0
-12.236583137635035,-0.5522158733595929,0
-12.236528787823234,-0.5522177083787697,0
-12.236584163513482,-0.5522158387227366,0
52.75896885857495,-0.9900661645972824,0
-12.235872769442045,-0.5522398576055978,0
-12.236457603040536,-0.5522201117990762,0
-12.236384354592175,-0.5522225848951721,0
-12.236220432949672,-0.5522281194011345,0
-12.236692982584069,-0.552212164651481,0
52.75884099660957,-0.9900618475785002,0
-12.235570568746152,-0.5522500608437277,0
-12.236493926422876,-0.5522188854083868,0
-12.236541415622115,-0.5522172820248905,0
-12.236779574580064,-0.552209241035595,0
-12.236658944278624,-0.5522133138908466,0
52.75946969139764,-0.9900830742755948,0
-12.2355570886532,-0.5522505159737132,0
-12.23625588412493,-0.5522269224588771,0
-12.236765297804395,-0.5522097230640743,0
-12.236242113787606,-0.5522273873884179,0
-12.236717102170255,-0.5522113502990165,0
52.7589466133642,-0.9900654135295802,0
-12.235743089155324,-0.5522442360165815,0
-12.236527255506456,-0.5522177601145642,0
-12.236300228141001,-0.5522254252665746,0
-12.23633615895804,-0.5522242121301145,0
-12.236160742741252,-0.5522301347287581,0
52.75879788488185,-0.9900603919920962,0
-12.23459865686708,-0.5522828756203915,0
-12.235641956579196,-0.5522476505678087,0
-12.236060473058355,-0.5522335201460183,0
-12.236831095865279,-0.5522075015162989,0
-12.236473295472978,-0.5522195819736085,0
52.75954046711831,-0.9900854638846921,0
-12.235208186558097,-0.5522622959967534,0
-12.23632674015024,-0.5522245301384454,0
-12.23625392780542,-0.5522269885103254,0
-12.235953050115896,-0.5522371470796337,0
-12.23569348996523,-0.5522459106399509,0
52.75957530815224,-0.9900866402266746,0
-12.2349607635342,-0.5522706497698122,0
-12.236071485203883,-0.5522331483416361,0
-12.236660630266767,-0.5522132569666278,0
-12.235959957053678,-0.5522369138798695,0
-12.236382232500494,-0.5522226565436064,0
52.75933414482471,-0.990078497800491,0
-12.235834692790535,-0.5522411431921229,0
-12.236359089680578,-0.5522234379173953,0
-12.236333600762816,-0.5522242985027647,0
-12.236141951450858,-0.5522307691813371,0
-12.23580026749372,-0.5522423054975244,0
52.7591387223527,-0.990071899728266,0
-12.235652852064714,-0.5522472827022317,0
-12.236381962169132,-0.5522226656708368,0
-12.236298315359738,-0.5522254898480368,0
-12.236235299500231,-0.552227617460015,0
52.75948908469679,-0.9900837290538672,0
-12.235620229416053,-0.552248384144608,0
-12.236182859682724,-0.5522293879918262,0
-10.516277653644952,256.2353380501167,1
-12.235876626900856,-0.5522397273657559,0
-10.516712139753745,256.2382138432648,1
-12.236280936939151,-0.5522260765977227,0
-12.236323414499164,-0.5522246424227993,0
52.75951280312536,-0.990084529861998,0
-12.235592664731813,-0.552249314814329,0
-12.236651917893873,-0.5522135511235126,0
-12.236322708064256,-0.5522246662742455,0
-12.236675720823493,-0.5522127474623617,0
-12.236453570954547,-0.552220247934876,0
52.75892348102188,-0.9900646325095476,0
-12.236341216922465,-0.5522240413574584,0
-12.235956855408759,-0.5522370186010771,0
-12.236184205004704,-0.5522293425695597,0
-12.235895644984375,-0.5522390852559342,0
115.75576026357152,-1.4144813646117749,0
-12.235345320286068,-0.5522576659343442,0
-12.236023135898387,-0.5522347807650023,0
-12.236347760878472,-0.5522238204130917,0
-12.236330938008402,-0.5522243884056596,0
-12.236321728511017,-0.5522246993470182,0
52.758794145838735,-0.9900602657503372,0
-12.235830270926213,-0.5522412924880552,0
-12.235775994236171,-0.5522431250384132,0
-12.236133687282322,-0.5522310482054441,0
-12.236271294125187,-0.5522264021692005,0
-12.235612342925036,-0.5522486504171451,0
52.759143191746205,-0.990072050628932,0
-12.235705902612937,-0.5522454915502462,0
-12.236440120060765,-0.5522207020790069,0
-12.236362520082883,-0.552223322096313,0
-12.236560360583866,-0.5522166423838879,0
52.75880447583656,-0.9900606145232852,0
-12.235327168953248,-0.5522582787799586,0
-12.236211720576774,-0.5522284135580191,0
-12.236219290411224,-0.552228157976796,0
-12.235766348635249,-0.5522434507039871,0
-12.236672938622107,-0.5522128413981588,0
52.76006333863046,-0.9901031176579036,0
-12.235036458974161,-0.5522680940556467,0
-12.236500080600548,-0.5522186776241527,0
-12.236015013300392,-0.5522350550092472,0
-12.2358010933756,-0.5522422776131758,0
-12.235835128894074,-0.552241128467907,0
52.759064145331706,-0.9900693817754136,0
-12.235831524668288,-0.5522412501578121,0
-12.236265410278882,-0.5522266008262049,0
-12.236171638226779,-0.5522297668631811,0
-12.236461140788998,-0.5522199923536529,0
-12.23613972201302,-0.5522308444541124,0
52.75924660493264,-0.9900755421806758,0
-12.235866768935725,-0.5522400602014077,0
-12.236229252668721,-0.5522278216199086,0
-12.236616902822151,-0.5522147333415546,0
-12.236379886402652,-0.552222735755188,0
-12.236151053602086,-0.5522304618643195,0
52.75927764466629,-0.9900765901789044,0
-12.235389213502856,-0.552256183962432,0
-12.236123169474313,-0.5522314033194504,0
-12.236475251792484,-0.5522195159221596,0
-12.235938936325445,-0.552237623605224,0
-12.236584117188276,-0.5522158402868206,0
52.75978506844367,-0.9900937223884057,0
-12.235453081225266,-0.5522540275889046,0
-12.236384627710507,-0.5522225756738453,0
-12.236328155807016,-0.5522244823414568,0
-12.236555962729142,-0.5522167908691812,0
-12.236332894327907,-0.5522243223542107,0
52.75892574684722,-0.9900647090108794,0
-12.234922268069544,-0.5522719494967754,0
-12.235883880078724,-0.5522394824758466,0
-12.236307405410145,-0.5522251829395806,0
-12.236472859369435,-0.5522195966978242,0
-12.236250663175287,-0.552227098734422,0
52.759245655543936,-0.9900755101263524,0
-12.235189994356446,-0.5522629102222267,0
-12.236228709219027,-0.5522278399684655,0
-12.236556942282373,-0.5522167577964091,0
-12.236160472409887,-0.5522301438559887,0
-12.236483528061838,-0.5522192364894906,0
52.75934731047165,-0.9900789423137979,0
-12.235466098802481,-0.5522535880748929,0
-12.236637923550393,-0.5522140236162005,0
-12.236548712338223,-0.5522170356649946,0
-12.23652051155388,-0.5522179878114387,0
-12.236682630548234,-0.5522125141685013,0
52.758856650865624,-0.9900623761150128,0
-12.235582926480474,-0.5522496436080703,0
-12.236046868493204,-0.5522339794785734,0
-12.235667128840385,-0.5522468006737521,0
-12.236530627482734,-0.5522176462661269,0
-12.23649153399983,-0.5522189661840514,0
52.760009166554525,-0.9901012886396441,0
-12.235621915404193,-0.5522483272203895,0
-12.235827360879158,-0.5522413907403211,0
-12.234460540798905,-0.5522875388496706,0
-12.235668861153732,-0.5522467421854502,0
-12.23434684423181,-0.5522913776004224,0
52.76122616805471,-0.9901423784064112,0
-12.235321790474778,-0.5522584603741679,0
-12.23634416489603,-0.5522239418246754,0
-12.236333720209787,-0.5522242944698625,0
-12.236172510433864,-0.5522297374147497,0
-12.235064352415796,-0.5522671522860507,0
52.75869147551971,-0.9900567992801136,0
-12.235760348128936,-0.5522436532997975,0
-12.23628203315239,-0.5522260395861445,0
-12.23636121177226,-0.5522233662689606,0
-12.23593898265065,-0.55223762204114,0
-12.236056348321956,-0.5522336594099854,0
52.75951880799382,-0.9900847326050878,0
-12.235349718140796,-0.5522575174490505,0
-12.236355057594592,-0.552223574053195,0
-12.2365083568699,-0.5522183981914836,0
-12.236389212560045,-0.5522224208750239,0
52.75877790549644,-0.9900597174257244,0
-12.234810423262768,-0.552275725726323,0
-12.235353599342387,-0.5522573864075784,0
-12.235918787804296,-0.5522383038821459,0
-12.236321458179654,-0.5522247084742482,0
-12.236206438606189,-0.5522285918938216,0
52.75887209860037,-0.9900628976787236,0
-12.23584967600111,-0.5522406373121979,0
-12.236173760318465,-0.5522296952147469,0
-12.236157643883299,-0.5522302393558692,0
-12.235849844560251,-0.5522406316211155,0
-12.236102314518252,-0.5522321074478188,0
52.75918315051703,-0.9900733997616762,0
-12.235084384276938,-0.5522664759479345,0
-12.236246901420673,-0.5522272257429921,0
-12.235828823832016,-0.5522413413464691,0
-12.235730900246955,-0.5522446475521482,0
-12.236156664330062,-0.5522302724286419,0
52.759916875973474,-0.9900981726217508,0
-12.235642229697518,-0.5522476413464821,0
-12.236482385523393,-0.5522192750651523,0
-12.236651104112813,-0.5522135785992994,0
-12.236491097896286,-0.5522189809082676,0
-12.235892426679447,-0.5522391939159472,0
52.759050170814774,-0.9900689099521321,0
-12.236011202166786,-0.5522351836850055,0
-12.236614120620773,-0.5522148272773513,0
-12.236573718827241,-0.5522161913679241,0
-12.236141137669794,-0.5522307966571236,0
-12.236536627989045,-0.5522174436703166,0
52.759386476634944,-0.9900802646856396,0
-12.235067524395516,-0.5522670451901212,0
-12.235628459360194,-0.5522481062760228,0
-12.236248857740176,-0.5522271596915431,0
-12.234940138040686,-0.5522713461508088,0
-12.235908176374993,-0.5522386621570984,0
52.75951792086226,-0.9900847026527598,0
-12.235634389531713,-0.5522479060549348,0
-12.236287692992539,-0.5522258484922865,0
-12.236070825094185,-0.5522331706289982,0
-12.236522857651725,-0.5522179085998574,0
-12.235914860277498,-0.5522384364877015,0
52.75945256392378,-0.9900824959986532,0
-12.235687980742656,-0.5522460966484892,0
-12.236625568869846,-0.5522144407487528,0
-12.236717102170255,-0.5522113502990165,0
-12.236251805713739,-0.5522270601587601,0
-12.236422317637455,-0.5522213031443476,0
52.75911779357856,-0.9900711931075696,0
-12.235597680228505,-0.5522491454755163,0
-12.236917571201268,-0.5522045818392184,0
-12.235956785073956,-0.5522370209757996,0
-12.236355447372926,-0.5522235608930627,0
-12.236155521791616,-0.5522303110043036,0
52.75948740495772,-0.9900836723406355,0
-12.235511413132432,-0.5522520581217675,0
-12.236655725973694,-0.5522134225508595,0
-12.23638670069002,-0.5522225056835908,0
-12.236586945714867,-0.5522157447869397,0
-12.236342042804345,-0.5522240134731098,0
52.75910440514786,-0.9900707410723872,0
-12.2353066453495,-0.5522589717208393,0
-12.236385334145416,-0.5522225518223992,0
-12.236257134009529,-0.5522268802588742,0
-12.23637973273129,-0.5522227409436123,0
-12.236452864519643,-0.5522202717863217,0
52.75964841195543,-0.9900891084390984,0
-12.235805878221695,-0.5522421160618463,0
-12.236250543728321,-0.5522271027673247,0
-12.236133567835353,-0.552231052238347,0
-12.236572079164304,-0.5522162467280589,0
-12.236370467594853,-0.5522230537635189,0
52.75915637365564,-0.9900724956913116,0
-12.236106343550462,-0.552231971415124,0
-12.23654910211656,-0.5522170225048618,0
-12.23604262430984,-0.5522341227754427,0
-12.236186504777345,-0.5522292649220616,0
-12.2364140413681,-0.5522215825770168,0
52.758718252381115,-0.9900577033504784,0
-12.23591889236348,-0.5522383003519018,0
-12.236759367632885,-0.5522099232851623,0
-12.236641955636374,-0.5522138874804006,0
-12.236205296067741,-0.5522286304694837,0
-12.236451884966408,-0.5522203048590946,0
52.75928480544474,-0.9900768319491218,0
-12.235854385056019,-0.5522404783198153,0
-12.236467294966669,-0.5522197845694188,0
-12.236409137075032,-0.5522217481612485,0
-12.236089017295829,-0.5522325564035249,0
-12.236522636432529,-0.5522179160689077,0
52.759468374961,-0.9900830298285881,0
-12.235565754700888,-0.5522502233809119,0
-12.2360309760642,-0.5522345160565495,0
-12.236319606419336,-0.5522247709954525,0
-12.235845797586482,-0.5522407682595731,0
-12.236651104112813,-0.5522135785992994,0
52.75896226762022,-0.9900659420660924,0
-12.23573253406915,-0.5522445923892144,0
-12.23645608282457,-0.5522201631263091,0
-12.235639398383965,-0.5522477369404591,0
-12.236678279018722,-0.5522126610897113,0
-12.236201487987914,-0.5522287590421371,0
52.75916976208632,-0.9900729477264936,0
-12.235340486060991,-0.552257829152862,0
-12.236296783042949,-0.5522255415838311,0
-12.235927217745006,-0.5522380192610522,0
-12.236045725954757,-0.5522340180542358,0
-12.23613906190332,-0.5522308667414749,0
52.758696593256616,-0.9900569720708756,0
-12.23564610811215,-0.5522475103991059,0
-12.23667015642072,-0.552212935333956,0
-12.236696081442025,-0.5522120600243702,0
-12.23628709111682,-0.5522258688134883,0
-12.236697497098804,-0.5522120122273818,0
52.75882386913574,-0.9900612693015588,0
-12.236015673410092,-0.5522350327218847,0
-12.236254351808148,-0.5522269741946713,0
-12.236635531127346,-0.5522141043918651,0
-12.236304079759064,-0.5522252952239346,0
-12.2363144317949,-0.5522249457069146,0
52.75932154900155,-0.9900780725262108,0
-12.235951511958367,-0.5522371990126299,0
-12.236440390392131,-0.552220692951777,0
-12.236509453083146,-0.5522183611799051,0
-12.236654039985554,-0.5522134794750782,0
-12.236015495729141,-0.552235038720948,0
52.759328503258715,-0.9900783073236248,0
-12.235947703878546,-0.5522373275852831,0
-12.236741448549573,-0.5522105282893086,0
-12.236721570359787,-0.5522111994390004,0
-12.236389918994947,-0.5522223970235776,0
-12.23640647153366,-0.5522218381582396,0
52.75936554786081,-0.9900795580649429,0
-12.235530698760352,-0.5522514069788123,0
-12.236498714055939,-0.5522187237629607,0
-12.236471219706507,-0.5522196520579594,0
